user,recommendations
3000,"[Row(movie=2760, rating=8.847322463989258), Row(movie=310, rating=7.900749206542969), Row(movie=557, rating=6.6021881103515625), Row(movie=106, rating=5.963345527648926), Row(movie=2602, rating=5.904046058654785), Row(movie=980, rating=5.838837623596191), Row(movie=3382, rating=5.827144622802734), Row(movie=751, rating=5.822494029998779), Row(movie=2705, rating=5.789821147918701), Row(movie=503, rating=5.67234992980957)]"
31,"[Row(movie=557, rating=7.494816303253174), Row(movie=3382, rating=6.831460952758789), Row(movie=310, rating=6.328855037689209), Row(movie=2219, rating=5.55991792678833), Row(movie=3413, rating=5.543901443481445), Row(movie=3517, rating=5.372689247131348), Row(movie=1659, rating=5.135977268218994), Row(movie=853, rating=5.134347915649414), Row(movie=729, rating=5.038724899291992), Row(movie=1039, rating=5.037827491760254)]"
2711,"[Row(movie=980, rating=11.073877334594727), Row(movie=2760, rating=10.55916976928711), Row(movie=3636, rating=8.174644470214844), Row(movie=729, rating=7.294460296630859), Row(movie=2964, rating=7.283000946044922), Row(movie=2705, rating=6.1855902671813965), Row(movie=1553, rating=6.146562576293945), Row(movie=2892, rating=6.038607120513916), Row(movie=1664, rating=6.036820411682129), Row(movie=2850, rating=5.8098602294921875)]"
2821,"[Row(movie=729, rating=9.892439842224121), Row(movie=1570, rating=9.737211227416992), Row(movie=3533, rating=9.711533546447754), Row(movie=2892, rating=9.48573112487793), Row(movie=2538, rating=9.3106689453125), Row(movie=3892, rating=9.054676055908203), Row(movie=1543, rating=8.599369049072266), Row(movie=1493, rating=8.597823143005371), Row(movie=1846, rating=8.579316139221191), Row(movie=97, rating=8.045990943908691)]"
3761,"[Row(movie=310, rating=8.326160430908203), Row(movie=557, rating=7.967424392700195), Row(movie=3382, rating=7.14992618560791), Row(movie=853, rating=6.333674430847168), Row(movie=1651, rating=6.19395112991333), Row(movie=3517, rating=5.884551048278809), Row(movie=1659, rating=5.842109680175781), Row(movie=1039, rating=5.761031150817871), Row(movie=776, rating=5.480743885040283), Row(movie=2156, rating=5.326468467712402)]"
4391,"[Row(movie=557, rating=7.879644393920898), Row(movie=3382, rating=7.162451267242432), Row(movie=2219, rating=6.401619911193848), Row(movie=3413, rating=6.29782772064209), Row(movie=729, rating=5.855866432189941), Row(movie=3517, rating=5.587386131286621), Row(movie=2197, rating=5.572097301483154), Row(movie=310, rating=5.502035140991211), Row(movie=2127, rating=5.452877998352051), Row(movie=1636, rating=5.39588737487793)]"
5071,"[Row(movie=3413, rating=8.302777290344238), Row(movie=2219, rating=8.045215606689453), Row(movie=557, rating=7.962386131286621), Row(movie=3382, rating=7.29463529586792), Row(movie=630, rating=7.205305576324463), Row(movie=2342, rating=6.894089698791504), Row(movie=1636, rating=6.859027862548828), Row(movie=2197, rating=6.836352348327637), Row(movie=2127, rating=6.737832069396973), Row(movie=687, rating=6.695310592651367)]"
1322,"[Row(movie=557, rating=8.111145973205566), Row(movie=3382, rating=7.464658260345459), Row(movie=2219, rating=6.30088472366333), Row(movie=729, rating=6.1000871658325195), Row(movie=2538, rating=6.024001121520996), Row(movie=1149, rating=5.917447090148926), Row(movie=874, rating=5.675914287567139), Row(movie=1846, rating=5.570841312408447), Row(movie=2197, rating=5.503334045410156), Row(movie=3533, rating=5.441460609436035)]"
1352,"[Row(movie=557, rating=6.41772985458374), Row(movie=3382, rating=5.74725341796875), Row(movie=980, rating=5.446078777313232), Row(movie=729, rating=5.134698390960693), Row(movie=1149, rating=4.9520368576049805), Row(movie=3533, rating=4.842703342437744), Row(movie=2760, rating=4.700948715209961), Row(movie=3800, rating=4.560631275177002), Row(movie=2562, rating=4.5500688552856445), Row(movie=2512, rating=4.493752479553223)]"
2572,"[Row(movie=980, rating=7.719676971435547), Row(movie=2760, rating=7.496259689331055), Row(movie=557, rating=7.391090393066406), Row(movie=2705, rating=7.189929962158203), Row(movie=310, rating=7.1055378913879395), Row(movie=3382, rating=6.574394702911377), Row(movie=2825, rating=6.18715763092041), Row(movie=2673, rating=5.882192611694336), Row(movie=2309, rating=5.55886173248291), Row(movie=3542, rating=5.430086135864258)]"
3352,"[Row(movie=2192, rating=10.304483413696289), Row(movie=1138, rating=9.821854591369629), Row(movie=2219, rating=9.535999298095703), Row(movie=874, rating=9.293107986450195), Row(movie=3892, rating=9.236271858215332), Row(movie=3533, rating=9.108057022094727), Row(movie=2209, rating=8.823606491088867), Row(movie=1666, rating=8.819209098815918), Row(movie=811, rating=8.805900573730469), Row(movie=2691, rating=8.77382755279541)]"
516,"[Row(movie=557, rating=6.082681655883789), Row(movie=3382, rating=5.556407928466797), Row(movie=2219, rating=5.260725975036621), Row(movie=1570, rating=4.85510778427124), Row(movie=3413, rating=4.719771862030029), Row(movie=729, rating=4.62056827545166), Row(movie=3533, rating=4.602175712585449), Row(movie=632, rating=4.602069854736328), Row(movie=2209, rating=4.4717326164245605), Row(movie=3892, rating=4.406965732574463)]"
2776,"[Row(movie=980, rating=9.213722229003906), Row(movie=2964, rating=8.894621849060059), Row(movie=1539, rating=8.378860473632812), Row(movie=729, rating=8.159690856933594), Row(movie=1570, rating=7.927834510803223), Row(movie=310, rating=7.635746002197266), Row(movie=557, rating=7.595218658447266), Row(movie=1651, rating=7.532644271850586), Row(movie=776, rating=7.438490867614746), Row(movie=1574, rating=7.369588375091553)]"
2996,"[Row(movie=310, rating=7.204496383666992), Row(movie=557, rating=6.610745429992676), Row(movie=3382, rating=5.920567512512207), Row(movie=2602, rating=5.914897918701172), Row(movie=853, rating=5.852583408355713), Row(movie=1651, rating=5.704798698425293), Row(movie=3413, rating=5.618075847625732), Row(movie=1659, rating=5.556020736694336), Row(movie=3517, rating=5.385232925415039), Row(movie=776, rating=5.373289108276367)]"
1143,"[Row(movie=1570, rating=7.968746662139893), Row(movie=557, rating=7.867074966430664), Row(movie=1539, rating=7.4903154373168945), Row(movie=729, rating=7.466684341430664), Row(movie=632, rating=6.85193395614624), Row(movie=3533, rating=6.765707969665527), Row(movie=3382, rating=6.757245063781738), Row(movie=3413, rating=6.709763050079346), Row(movie=2964, rating=6.621491432189941), Row(movie=3245, rating=6.606359481811523)]"
1303,"[Row(movie=310, rating=8.89159107208252), Row(movie=2705, rating=8.0800142288208), Row(movie=2825, rating=7.623372554779053), Row(movie=980, rating=7.084329128265381), Row(movie=2760, rating=7.002923011779785), Row(movie=2962, rating=6.640911102294922), Row(movie=2679, rating=6.60560417175293), Row(movie=557, rating=6.57567024230957), Row(movie=2673, rating=6.246537208557129), Row(movie=106, rating=6.045798301696777)]"
1903,"[Row(movie=310, rating=7.9515814781188965), Row(movie=557, rating=7.187136173248291), Row(movie=3382, rating=6.927241802215576), Row(movie=2825, rating=6.777943134307861), Row(movie=2765, rating=6.329594135284424), Row(movie=2192, rating=5.819581508636475), Row(movie=1039, rating=5.780215740203857), Row(movie=2705, rating=5.285268306732178), Row(movie=2679, rating=5.186858654022217), Row(movie=769, rating=5.1799774169921875)]"
2393,"[Row(movie=557, rating=7.602719306945801), Row(movie=3382, rating=7.27083683013916), Row(movie=310, rating=6.0685882568359375), Row(movie=2192, rating=5.497871398925781), Row(movie=2219, rating=5.486595630645752), Row(movie=2342, rating=5.182232856750488), Row(movie=3517, rating=5.126180171966553), Row(movie=1039, rating=5.111098289489746), Row(movie=2765, rating=5.043346405029297), Row(movie=1149, rating=5.014819145202637)]"
3213,"[Row(movie=2342, rating=8.604558944702148), Row(movie=2219, rating=8.27355670928955), Row(movie=630, rating=7.995709419250488), Row(movie=2984, rating=7.539713382720947), Row(movie=557, rating=7.508162975311279), Row(movie=3413, rating=7.504412651062012), Row(movie=3382, rating=7.399277687072754), Row(movie=2197, rating=7.10699987411499), Row(movie=1891, rating=6.906679153442383), Row(movie=874, rating=6.682837963104248)]"
5173,"[Row(movie=1539, rating=8.39082145690918), Row(movie=2964, rating=7.543785095214844), Row(movie=310, rating=7.3446149826049805), Row(movie=1651, rating=7.2877068519592285), Row(movie=853, rating=7.017500877380371), Row(movie=1570, rating=6.976367473602295), Row(movie=1574, rating=6.555521011352539), Row(movie=1058, rating=6.542834758758545), Row(movie=776, rating=6.518428325653076), Row(movie=3413, rating=6.510040760040283)]"
5117,"[Row(movie=2760, rating=7.296884536743164), Row(movie=980, rating=7.245553016662598), Row(movie=557, rating=6.272416591644287), Row(movie=310, rating=6.007810115814209), Row(movie=729, rating=6.001254081726074), Row(movie=776, rating=5.551019668579102), Row(movie=1651, rating=5.220845699310303), Row(movie=3382, rating=5.06218147277832), Row(movie=3636, rating=5.021183013916016), Row(movie=1567, rating=4.938434600830078)]"
5287,"[Row(movie=310, rating=7.888278961181641), Row(movie=557, rating=7.586790084838867), Row(movie=3382, rating=7.090046405792236), Row(movie=853, rating=5.794327735900879), Row(movie=1039, rating=5.765106201171875), Row(movie=3517, rating=5.589207649230957), Row(movie=1659, rating=5.4716033935546875), Row(movie=1651, rating=5.442013740539551), Row(movie=2765, rating=5.323375225067139), Row(movie=2219, rating=5.173005104064941)]"
1139,"[Row(movie=2192, rating=8.76840877532959), Row(movie=557, rating=8.084512710571289), Row(movie=3382, rating=7.828318119049072), Row(movie=1138, rating=7.652745246887207), Row(movie=874, rating=7.263810634613037), Row(movie=2219, rating=7.224810600280762), Row(movie=3533, rating=6.944818496704102), Row(movie=2538, rating=6.927608966827393), Row(movie=1312, rating=6.470952033996582), Row(movie=2825, rating=6.387072563171387)]"
1339,"[Row(movie=2964, rating=12.077362060546875), Row(movie=1570, rating=9.768648147583008), Row(movie=980, rating=9.725918769836426), Row(movie=1539, rating=8.428811073303223), Row(movie=1864, rating=8.364267349243164), Row(movie=2209, rating=8.000567436218262), Row(movie=3533, rating=7.888040542602539), Row(movie=1899, rating=7.658027172088623), Row(movie=729, rating=7.401812553405762), Row(movie=1444, rating=7.3637495040893555)]"
1699,"[Row(movie=557, rating=7.808403968811035), Row(movie=3382, rating=7.464060306549072), Row(movie=2562, rating=7.335163116455078), Row(movie=2825, rating=7.319339752197266), Row(movie=2192, rating=6.648001670837402), Row(movie=310, rating=6.3170976638793945), Row(movie=2800, rating=6.144336700439453), Row(movie=2705, rating=5.979508399963379), Row(movie=1795, rating=5.965201377868652), Row(movie=1149, rating=5.733095169067383)]"
4489,"[Row(movie=557, rating=8.189821243286133), Row(movie=310, rating=7.453252792358398), Row(movie=980, rating=7.02079963684082), Row(movie=3382, rating=7.007312774658203), Row(movie=2760, rating=6.760976791381836), Row(movie=729, rating=6.719969749450684), Row(movie=776, rating=6.130197048187256), Row(movie=1651, rating=5.991209030151367), Row(movie=853, rating=5.928103446960449), Row(movie=3245, rating=5.726701736450195)]"
3704,"[Row(movie=2192, rating=9.180021286010742), Row(movie=557, rating=8.826995849609375), Row(movie=3382, rating=8.480805397033691), Row(movie=2825, rating=8.384727478027344), Row(movie=1138, rating=7.978458404541016), Row(movie=2800, rating=7.123636245727539), Row(movie=3533, rating=7.08085298538208), Row(movie=2562, rating=7.040462970733643), Row(movie=874, rating=6.745229721069336), Row(movie=2538, rating=6.725057125091553)]"
5984,"[Row(movie=557, rating=9.016557693481445), Row(movie=729, rating=9.007966995239258), Row(movie=1570, rating=8.791109085083008), Row(movie=980, rating=8.409342765808105), Row(movie=3533, rating=8.237931251525879), Row(movie=3382, rating=7.721147537231445), Row(movie=1493, rating=7.400202751159668), Row(movie=632, rating=7.317291736602783), Row(movie=2964, rating=7.274914741516113), Row(movie=97, rating=7.079273700714111)]"
5345,"[Row(movie=2760, rating=8.547747611999512), Row(movie=557, rating=8.044082641601562), Row(movie=2562, rating=7.222433567047119), Row(movie=3382, rating=7.222027778625488), Row(movie=980, rating=6.858135223388672), Row(movie=310, rating=6.782986640930176), Row(movie=2705, rating=6.295328617095947), Row(movie=1795, rating=6.219211101531982), Row(movie=1664, rating=6.210166931152344), Row(movie=666, rating=6.184744834899902)]"
1618,"[Row(movie=557, rating=7.828839302062988), Row(movie=2192, rating=7.589216232299805), Row(movie=3382, rating=7.451942443847656), Row(movie=2538, rating=7.103558540344238), Row(movie=874, rating=6.902745723724365), Row(movie=2562, rating=6.707870960235596), Row(movie=1138, rating=6.5402116775512695), Row(movie=3533, rating=6.397653579711914), Row(movie=2219, rating=6.351518154144287), Row(movie=1149, rating=6.336681365966797)]"
3488,"[Row(movie=1539, rating=7.563016891479492), Row(movie=3413, rating=7.440308094024658), Row(movie=2219, rating=6.665337562561035), Row(movie=1570, rating=6.52604866027832), Row(movie=3892, rating=6.47152042388916), Row(movie=1636, rating=5.981232166290283), Row(movie=729, rating=5.940092086791992), Row(movie=618, rating=5.671689510345459), Row(movie=632, rating=5.66359806060791), Row(movie=1493, rating=5.536074161529541)]"
251,"[Row(movie=557, rating=7.255959510803223), Row(movie=3382, rating=6.833768844604492), Row(movie=2219, rating=6.685248374938965), Row(movie=2209, rating=6.039155006408691), Row(movie=1570, rating=5.801231384277344), Row(movie=3533, rating=5.799832820892334), Row(movie=2192, rating=5.747707843780518), Row(movie=1138, rating=5.732654571533203), Row(movie=632, rating=5.601675510406494), Row(movie=874, rating=5.566810131072998)]"
451,"[Row(movie=557, rating=8.401123046875), Row(movie=3382, rating=7.8756103515625), Row(movie=2219, rating=6.6782989501953125), Row(movie=2538, rating=6.089885234832764), Row(movie=874, rating=6.038100719451904), Row(movie=1149, rating=5.9956464767456055), Row(movie=2192, rating=5.806081295013428), Row(movie=729, rating=5.731273651123047), Row(movie=2342, rating=5.693833351135254), Row(movie=2197, rating=5.653263568878174)]"
2231,"[Row(movie=2562, rating=7.064303874969482), Row(movie=557, rating=6.9607391357421875), Row(movie=3382, rating=6.565186500549316), Row(movie=2129, rating=5.744809627532959), Row(movie=1795, rating=5.424539566040039), Row(movie=666, rating=5.351408004760742), Row(movie=1149, rating=5.321437835693359), Row(movie=583, rating=5.213762283325195), Row(movie=2760, rating=5.194269180297852), Row(movie=2800, rating=5.112857818603516)]"
2721,"[Row(movie=1570, rating=8.60432243347168), Row(movie=729, rating=8.551687240600586), Row(movie=1539, rating=7.9801025390625), Row(movie=2964, rating=7.721439361572266), Row(movie=557, rating=7.641792297363281), Row(movie=980, rating=7.413883209228516), Row(movie=3533, rating=7.183998107910156), Row(movie=1493, rating=7.015011310577393), Row(movie=632, rating=7.013552665710449), Row(movie=3892, rating=6.898554801940918)]"
580,"[Row(movie=2760, rating=10.41423225402832), Row(movie=980, rating=9.351016998291016), Row(movie=310, rating=9.257827758789062), Row(movie=2602, rating=8.384328842163086), Row(movie=1651, rating=8.290380477905273), Row(movie=776, rating=7.557668209075928), Row(movie=2675, rating=7.472450256347656), Row(movie=853, rating=7.468453407287598), Row(movie=2964, rating=6.833069324493408), Row(movie=1058, rating=6.710264205932617)]"
