movie,recommendations
1699,"[Row(user=491, rating=5.286766052246094), Row(user=784, rating=5.1764421463012695), Row(user=2981, rating=5.0126729011535645), Row(user=4175, rating=4.903160095214844), Row(user=2527, rating=4.863744735717773), Row(user=2640, rating=4.855525016784668), Row(user=3787, rating=4.845826148986816), Row(user=5467, rating=4.833365440368652), Row(user=4713, rating=4.788949966430664), Row(user=1341, rating=4.768199443817139)]"
251,"[Row(user=4703, rating=6.719076156616211), Row(user=491, rating=6.551992416381836), Row(user=4383, rating=6.4725260734558105), Row(user=2195, rating=6.250621795654297), Row(user=89, rating=6.186291217803955), Row(user=5760, rating=6.146373748779297), Row(user=5697, rating=6.0318732261657715), Row(user=3787, rating=6.029128074645996), Row(user=5141, rating=5.973073959350586), Row(user=4028, rating=5.934761047363281)]"
451,"[Row(user=491, rating=4.799465179443359), Row(user=3787, rating=4.443323612213135), Row(user=784, rating=4.397130012512207), Row(user=2339, rating=4.369154930114746), Row(user=4175, rating=4.345970153808594), Row(user=794, rating=4.319902420043945), Row(user=2297, rating=4.294189453125), Row(user=5022, rating=4.278548717498779), Row(user=619, rating=4.234668731689453), Row(user=5984, rating=4.231489181518555)]"
2231,"[Row(user=2339, rating=5.177774429321289), Row(user=3787, rating=5.054650783538818), Row(user=3296, rating=4.995901107788086), Row(user=491, rating=4.906409740447998), Row(user=5141, rating=4.894011497497559), Row(user=283, rating=4.87246561050415), Row(user=2534, rating=4.8437347412109375), Row(user=5560, rating=4.8360371589660645), Row(user=1856, rating=4.813325881958008), Row(user=5984, rating=4.801763534545898)]"
2721,"[Row(user=491, rating=7.347590923309326), Row(user=4383, rating=6.784219741821289), Row(user=3787, rating=6.43129301071167), Row(user=784, rating=6.112908363342285), Row(user=4703, rating=6.104159355163574), Row(user=89, rating=6.0110344886779785), Row(user=1416, rating=6.003177165985107), Row(user=4549, rating=5.991960525512695), Row(user=599, rating=5.979008674621582), Row(user=2534, rating=5.978396415710449)]"
580,"[Row(user=1213, rating=5.323611736297607), Row(user=283, rating=5.312286853790283), Row(user=5297, rating=5.18870210647583), Row(user=4441, rating=5.092043876647949), Row(user=5072, rating=4.989127159118652), Row(user=5122, rating=4.973206520080566), Row(user=3657, rating=4.798521518707275), Row(user=3298, rating=4.784567832946777), Row(user=2502, rating=4.727233409881592), Row(user=2375, rating=4.662583827972412)]"
3220,"[Row(user=2867, rating=2.8816285133361816), Row(user=2441, rating=2.820955753326416), Row(user=2329, rating=2.757749080657959), Row(user=5400, rating=2.7205753326416016), Row(user=4201, rating=2.717097282409668), Row(user=5973, rating=2.7143101692199707), Row(user=210, rating=2.6714634895324707), Row(user=1171, rating=2.662097454071045), Row(user=3902, rating=2.6323869228363037), Row(user=3772, rating=2.6320714950561523)]"
3490,"[Row(user=745, rating=11.023340225219727), Row(user=4493, rating=10.578722953796387), Row(user=3545, rating=9.32168960571289), Row(user=5810, rating=8.809797286987305), Row(user=2908, rating=8.5234375), Row(user=527, rating=8.423646926879883), Row(user=3275, rating=8.140923500061035), Row(user=756, rating=8.069341659545898), Row(user=141, rating=8.042929649353027), Row(user=46, rating=8.002604484558105)]"
2443,"[Row(user=4441, rating=7.006396293640137), Row(user=1213, rating=6.620033264160156), Row(user=5297, rating=6.361503601074219), Row(user=5122, rating=6.209377288818359), Row(user=2560, rating=6.141204833984375), Row(user=283, rating=6.041111946105957), Row(user=5901, rating=5.960546970367432), Row(user=5325, rating=5.942132949829102), Row(user=5072, rating=5.876054286956787), Row(user=2502, rating=5.77891731262207)]"
2923,"[Row(user=1102, rating=8.293691635131836), Row(user=5328, rating=7.433366298675537), Row(user=5758, rating=7.35680627822876), Row(user=5004, rating=7.245144844055176), Row(user=1918, rating=7.2201948165893555), Row(user=2696, rating=7.059136390686035), Row(user=2534, rating=6.935916900634766), Row(user=5810, rating=6.8197126388549805), Row(user=1416, rating=6.784933090209961), Row(user=599, rating=6.760238170623779)]"
85,"[Row(user=283, rating=4.95623254776001), Row(user=3657, rating=4.712182521820068), Row(user=527, rating=4.6895341873168945), Row(user=2339, rating=4.684731483459473), Row(user=3296, rating=4.61322021484375), Row(user=5297, rating=4.578149318695068), Row(user=2141, rating=4.563221454620361), Row(user=2755, rating=4.551348686218262), Row(user=207, rating=4.51685905456543), Row(user=5983, rating=4.511648654937744)]"
1265,"[Row(user=1341, rating=5.589528560638428), Row(user=3856, rating=5.080654144287109), Row(user=4944, rating=4.990077972412109), Row(user=135, rating=4.966175079345703), Row(user=4052, rating=4.940580368041992), Row(user=2145, rating=4.939336776733398), Row(user=2694, rating=4.928184509277344), Row(user=5137, rating=4.9160871505737305), Row(user=607, rating=4.902088165283203), Row(user=597, rating=4.884655952453613)]"
1975,"[Row(user=4228, rating=6.379860877990723), Row(user=527, rating=6.083656311035156), Row(user=141, rating=5.613962650299072), Row(user=1756, rating=5.610316753387451), Row(user=1157, rating=5.529547214508057), Row(user=4583, rating=5.422240257263184), Row(user=3448, rating=5.371678352355957), Row(user=246, rating=5.365053653717041), Row(user=46, rating=5.362062454223633), Row(user=5372, rating=5.361199378967285)]"
2025,"[Row(user=468, rating=5.3043365478515625), Row(user=5758, rating=5.277359962463379), Row(user=5004, rating=5.226041793823242), Row(user=1927, rating=5.115468978881836), Row(user=1918, rating=5.077866077423096), Row(user=2534, rating=5.054270267486572), Row(user=2755, rating=4.987556457519531), Row(user=417, rating=4.976991653442383), Row(user=527, rating=4.948196887969971), Row(user=3405, rating=4.945199489593506)]"
2525,"[Row(user=527, rating=4.550906658172607), Row(user=745, rating=4.369429111480713), Row(user=4228, rating=4.312338829040527), Row(user=141, rating=4.216170310974121), Row(user=2755, rating=4.201216220855713), Row(user=246, rating=4.046695232391357), Row(user=1157, rating=4.023548126220703), Row(user=756, rating=3.972585678100586), Row(user=3448, rating=3.9702560901641846), Row(user=5983, rating=3.9518778324127197)]"
1884,"[Row(user=381, rating=4.751049518585205), Row(user=1341, rating=4.559965133666992), Row(user=1386, rating=4.517416000366211), Row(user=1459, rating=4.516884803771973), Row(user=4175, rating=4.487994194030762), Row(user=3167, rating=4.448835372924805), Row(user=784, rating=4.4458417892456055), Row(user=2527, rating=4.445355415344238), Row(user=5735, rating=4.4446916580200195), Row(user=491, rating=4.44309139251709)]"
137,"[Row(user=5901, rating=8.77497386932373), Row(user=2431, rating=8.259146690368652), Row(user=4630, rating=7.483646392822266), Row(user=4811, rating=7.107768535614014), Row(user=814, rating=7.086655139923096), Row(user=607, rating=7.047481060028076), Row(user=906, rating=6.919272422790527), Row(user=1849, rating=6.686423301696777), Row(user=4896, rating=6.685492992401123), Row(user=2274, rating=6.6758904457092285)]"
2259,"[Row(user=527, rating=5.301827430725098), Row(user=4228, rating=5.216421604156494), Row(user=4145, rating=5.149540901184082), Row(user=3061, rating=5.064234256744385), Row(user=2534, rating=5.062212944030762), Row(user=5983, rating=5.040274620056152), Row(user=2449, rating=5.010352611541748), Row(user=2364, rating=4.994369983673096), Row(user=3902, rating=4.979017734527588), Row(user=5560, rating=4.948250770568848)]"
3089,"[Row(user=2640, rating=5.907808303833008), Row(user=1341, rating=5.784074783325195), Row(user=2479, rating=5.641085624694824), Row(user=2107, rating=5.634067058563232), Row(user=3657, rating=5.611390113830566), Row(user=1557, rating=5.572371006011963), Row(user=1144, rating=5.530886650085449), Row(user=5577, rating=5.513896942138672), Row(user=1862, rating=5.499134540557861), Row(user=1411, rating=5.4976654052734375)]"
3796,"[Row(user=5803, rating=8.075272560119629), Row(user=2828, rating=7.668973922729492), Row(user=1469, rating=7.589746475219727), Row(user=84, rating=7.536077499389648), Row(user=4703, rating=7.350471496582031), Row(user=5882, rating=7.2197771072387695), Row(user=2582, rating=7.163332462310791), Row(user=5515, rating=7.140970230102539), Row(user=4864, rating=6.948080539703369), Row(user=3234, rating=6.925847053527832)]"
3876,"[Row(user=4427, rating=10.18098258972168), Row(user=5803, rating=10.063861846923828), Row(user=5515, rating=9.695771217346191), Row(user=2582, rating=9.353416442871094), Row(user=5901, rating=8.224198341369629), Row(user=4574, rating=8.068023681640625), Row(user=814, rating=7.944335460662842), Row(user=4896, rating=7.849652290344238), Row(user=4462, rating=7.831792831420898), Row(user=3463, rating=7.605555534362793)]"
808,"[Row(user=527, rating=7.063748359680176), Row(user=745, rating=6.8686370849609375), Row(user=5810, rating=6.75106143951416), Row(user=5983, rating=6.186665058135986), Row(user=1756, rating=6.0636210441589355), Row(user=5590, rating=6.042034149169922), Row(user=2755, rating=5.962742328643799), Row(user=246, rating=5.8401665687561035), Row(user=4143, rating=5.769676685333252), Row(user=4228, rating=5.690675735473633)]"
2488,"[Row(user=5810, rating=7.4490203857421875), Row(user=527, rating=6.927936553955078), Row(user=3545, rating=6.782465934753418), Row(user=745, rating=6.611807346343994), Row(user=5328, rating=6.524631977081299), Row(user=5983, rating=6.475062370300293), Row(user=2755, rating=6.353567123413086), Row(user=5758, rating=6.346205234527588), Row(user=3897, rating=6.214803218841553), Row(user=5590, rating=6.139205455780029)]"
2748,"[Row(user=421, rating=4.670347213745117), Row(user=2441, rating=4.49904727935791), Row(user=2867, rating=4.385202407836914), Row(user=101, rating=4.3256611824035645), Row(user=4216, rating=4.306650638580322), Row(user=4166, rating=4.282586097717285), Row(user=5400, rating=4.156631946563721), Row(user=1070, rating=4.0913591384887695), Row(user=3979, rating=4.068879127502441), Row(user=4143, rating=4.0616679191589355)]"
3098,"[Row(user=3296, rating=5.141593933105469), Row(user=283, rating=5.10144567489624), Row(user=2339, rating=5.0794219970703125), Row(user=1341, rating=5.074357509613037), Row(user=2363, rating=5.033171653747559), Row(user=1856, rating=5.020797252655029), Row(user=210, rating=5.0089430809021), Row(user=4175, rating=4.957906723022461), Row(user=2694, rating=4.955533981323242), Row(user=399, rating=4.947580337524414)]"
2392,"[Row(user=2618, rating=4.7595014572143555), Row(user=2364, rating=4.709046363830566), Row(user=5606, rating=4.561469078063965), Row(user=2045, rating=4.545058250427246), Row(user=1310, rating=4.506017684936523), Row(user=1319, rating=4.4908318519592285), Row(user=2697, rating=4.417829513549805), Row(user=4778, rating=4.366024971008301), Row(user=5668, rating=4.364382743835449), Row(user=5783, rating=4.360509872436523)]"
2622,"[Row(user=5901, rating=6.059913635253906), Row(user=4441, rating=5.847803115844727), Row(user=4676, rating=5.591165065765381), Row(user=1213, rating=5.51808500289917), Row(user=1657, rating=5.356391906738281), Row(user=5122, rating=5.293381214141846), Row(user=283, rating=5.236764430999756), Row(user=2640, rating=5.217159271240234), Row(user=5072, rating=5.137757778167725), Row(user=5119, rating=5.112748146057129)]"
2924,"[Row(user=5901, rating=6.2943434715271), Row(user=4630, rating=5.826657295227051), Row(user=2274, rating=5.8180413246154785), Row(user=1341, rating=5.778618335723877), Row(user=882, rating=5.718326568603516), Row(user=2640, rating=5.698969841003418), Row(user=4069, rating=5.675051689147949), Row(user=870, rating=5.65748405456543), Row(user=4052, rating=5.645595550537109), Row(user=4676, rating=5.605785369873047)]"
3834,"[Row(user=5810, rating=5.546607971191406), Row(user=527, rating=5.531752109527588), Row(user=5590, rating=5.160970211029053), Row(user=283, rating=5.044268608093262), Row(user=5983, rating=5.039903163909912), Row(user=1213, rating=5.0231757164001465), Row(user=3657, rating=4.980979919433594), Row(user=745, rating=4.954185485839844), Row(user=4676, rating=4.8917365074157715), Row(user=5297, rating=4.80668306350708)]"
2096,"[Row(user=527, rating=5.703464031219482), Row(user=5810, rating=5.621211528778076), Row(user=283, rating=5.471518516540527), Row(user=3657, rating=5.462642192840576), Row(user=745, rating=5.367021083831787), Row(user=2755, rating=5.282442569732666), Row(user=4143, rating=5.265381813049316), Row(user=878, rating=5.189122200012207), Row(user=3765, rating=5.110325813293457), Row(user=3902, rating=5.087841510772705)]"
2656,"[Row(user=527, rating=8.50191879272461), Row(user=1756, rating=7.731913089752197), Row(user=5983, rating=7.4779372215271), Row(user=423, rating=7.412288188934326), Row(user=5590, rating=7.357423305511475), Row(user=745, rating=7.251838207244873), Row(user=4228, rating=7.209323406219482), Row(user=5810, rating=6.974242687225342), Row(user=5052, rating=6.928637504577637), Row(user=4143, rating=6.901409149169922)]"
3566,"[Row(user=491, rating=5.170061111450195), Row(user=784, rating=4.901369571685791), Row(user=5069, rating=4.868974685668945), Row(user=2673, rating=4.776932716369629), Row(user=2479, rating=4.773682594299316), Row(user=207, rating=4.741711139678955), Row(user=4175, rating=4.738488674163818), Row(user=2981, rating=4.719944000244141), Row(user=2640, rating=4.688353061676025), Row(user=5022, rating=4.675083160400391)]"
458,"[Row(user=527, rating=5.634126663208008), Row(user=283, rating=5.479288578033447), Row(user=5297, rating=5.431112766265869), Row(user=5983, rating=5.320083141326904), Row(user=1213, rating=5.2674431800842285), Row(user=3902, rating=5.18890905380249), Row(user=2141, rating=5.092860221862793), Row(user=3406, rating=5.044654846191406), Row(user=3657, rating=5.036105155944824), Row(user=5052, rating=5.003596305847168)]"
1223,"[Row(user=1341, rating=5.984938621520996), Row(user=2640, rating=5.770656585693359), Row(user=882, rating=5.73126220703125), Row(user=4052, rating=5.716001033782959), Row(user=3657, rating=5.675228118896484), Row(user=3856, rating=5.647624969482422), Row(user=2274, rating=5.573774337768555), Row(user=5901, rating=5.5727338790893555), Row(user=1670, rating=5.530905723571777), Row(user=870, rating=5.515950679779053)]"
2833,"[Row(user=5297, rating=9.099331855773926), Row(user=1213, rating=8.735912322998047), Row(user=4244, rating=8.07310962677002), Row(user=4441, rating=7.983352184295654), Row(user=2673, rating=7.686940670013428), Row(user=217, rating=7.470930576324463), Row(user=1095, rating=7.398967266082764), Row(user=207, rating=7.3191070556640625), Row(user=4676, rating=7.1788249015808105), Row(user=283, rating=7.13869571685791)]"
